"Uniprot"	"ProteinNames"	"Symbol"	"LFQ.intensity.AROM_Rep1"	"LFQ.intensity.AROM_Rep2"	"LFQ.intensity.AROM_Rep3"	"LFQ.intensity.WT_Rep1"	"LFQ.intensity.WT_Rep2"	"LFQ.intensity.WT_Rep3"	"logFC"	"t.ord"	"t.mod"	"p.ord"	"p.mod"	"q.ord"	"q.mod"	"df.r"	"df.0"	"s2.0"	"s2"	"s2.post"	"categ_Ord"	"categ_Mod"	"NegLogPvalMod"	"NegLogPvalOrd"
"O08547"	"Vesicle-trafficking protein SEC22b"	"Sec22b"	200510000	187400000	183550000	221230000	221750000	205130000	-0.181683794360794	-3.40666640746137	-1.12625126330172	0.0271104089075254	0.300645645232484	0.0633240499115777	0.252729855097145	4	2.37770806225332	0.0975256303366687	0.00426642804593111	0.0390348989451237	"Not Significant"	"Not Significant"	0.521945082406206	1.56686393188677
"O08553"	"Dihydropyrimidinase-related protein 2"	"Dpysl2"	220270000	414790000	326200000	184480000	184250000	216240000	0.673216153099749	2.430766115423	2.5028964840741	0.0719214471814243	0.0440374975426672	0.101679937682145	0.0727512712206845	4	2.37770806225332	0.0975256303366687	0.115057244087577	0.10852118772486	"Not Significant"	"Not Significant"	1.35617736804473	1.1431415824458
"O08573"	"Galectin-9"	"Lgals9"	9878000	11387000	8659800	3553000	0	0	0.875058813079342	2.44342204332237	2.70462074738753	0.0709462185495733	0.0332932935236834	0.100814682101545	0.0603023497235799	4	2.37770806225332	0.0975256303366687	0.192383920252927	0.157019284790801	"Not Significant"	"Not Significant"	1.47764324033716	1.14907074758945
"O08579"	"Emerin"	"Emd"	7343800	17962000	15902000	5724900	7205300	9029300	0.831205347443591	1.86213932891463	2.15187903787067	0.1360630706801	0.0722171422596097	0.15153157046607	0.0985562154124429	4	2.37770806225332	0.0975256303366687	0.2988708583538	0.223806247794717	"Not Significant"	"Not Significant"	1.14135970125173	0.866259732079151
"O08582"	"GTP-binding protein 1"	"Gtpbp1"	7533100	12325000	0	8834900	14793000	8102400	-0.0119184890291368	-0.0343603482133702	-0.0377461597369775	0.974236075466658	0.971044073440958	0.509261189426274	0.507835080320008	4	2.37770806225332	0.0975256303366687	0.180475622460818	0.149550584326075	"Not Significant"	"Not Significant"	0.0127610580242086	0.0113357927625854
"O08583"	"THO complex subunit 4;Aly/REF export factor 2"	"Alyref"	154650000	77610000	142880000	132430000	123240000	107060000	-0.00899828205419977	-0.0275239507625747	-0.0297843637914039	0.979360294289781	0.977149377934872	0.510497681992152	0.509746045871565	4	2.37770806225332	0.0975256303366687	0.160320448382948	0.136909570418801	"Not Significant"	"Not Significant"	0.0100390401155174	0.00905750734291828
"O08585"	"Clathrin light chain A"	"Clta"	120900000	115470000	174100000	68606000	95463000	67053000	0.822818166456778	3.29847554687459	3.27125112567837	0.0299762212376802	0.0155803907064737	0.0659482309483947	0.0388015707324048	4	2.37770806225332	0.0975256303366687	0.0933410033013983	0.0949010968870821	"Not Significant"	"Not Significant"	1.80742165580736	1.52322311461838
"O08599"	"Syntaxin-binding protein 1"	"Stxbp1"	0	21762000	14513000	0	16438000	17382000	0.0613443191538674	0.0732835515981296	0.0900846005639148	0.945098744697446	0.930983058547095	0.502341316382064	0.497839316704362	4	2.37770806225332	0.0975256303366687	1.05105863130063	0.695566802278973	"Not Significant"	"Not Significant"	0.0310582219686639	0.0245228136739673
"O08638"	"Myosin-11"	"Myh11"	1008800000	2279100000	1241900000	777790000	620320000	633120000	1.07485513516923	2.92221814254861	3.25425563633902	0.0431477308204211	0.0159291143383253	0.0772970417958345	0.0391426645453765	4	2.37770806225332	0.0975256303366687	0.202939163026848	0.163639370044557	"Not Significant"	"Not Significant"	1.79780837038035	1.3650420393018
"O08663"	"Methionine aminopeptidase 2"	"Metap2"	84304000	53741000	73927000	83936000	87677000	72922000	-0.226705552360712	-1.08534443066563	-0.997979917171805	0.338804695646022	0.354635521569864	0.279331681434126	0.281607783869702	4	2.37770806225332	0.0975256303366687	0.0654455931997405	0.0774055264850704	"Not Significant"	"Not Significant"	0.450217766058419	0.470050579217882
"O08677"	"Kininogen-1;Kininogen-1 heavy chain;Bradykinin;Kininogen-1 light chain"	"Kng1"	361280000	987130000	803880000	168740000	138580000	342050000	1.72120311458911	2.89994402419757	3.47606143731375	0.0441204258946332	0.011972456185839	0.0779231677619979	0.03356176452158	4	2.37770806225332	0.0975256303366687	0.528416384819489	0.36777365691729	"Not Significant"	"Not Significant"	1.92181674361784	1.35536030396538
"O08709"	"Peroxiredoxin-6"	"Prdx6"	950760000	1125400000	838400000	1150600000	1.287e+09	1474900000	-0.427904655516716	-2.66056054963076	-2.12725200696642	0.0563574168830002	0.0747855504143763	0.0887130591928714	0.100090760874497	4	2.37770806225332	0.0975256303366687	0.0388006488184889	0.0606942288708377	"Not Significant"	"Not Significant"	1.12618230563162	1.24904892079987
"O08716"	"Fatty acid-binding protein 9"	"Fabp9"	807950000	4.09e+08	461250000	1131300000	1637900000	1360900000	-1.34941947004887	-3.97320313324045	-4.34204001718068	0.0164944744753769	0.00421688476073599	0.0527175223980675	0.0209556391204637	4	2.37770806225332	0.0975256303366687	0.173022930981846	0.144876371329039	"Not Significant"	"Not Significant"	2.37500826724701	1.78266151680125
"O08738"	"Caspase-6;Caspase-6 subunit p18;Caspase-6 subunit p11"	"Casp6"	14079000	0	16230000	11554000	12300000	0	0.20874375614475	0.512020948218711	0.582360250725327	0.635609697366865	0.58031623657103	0.406042625817942	0.38195707586403	4	2.37770806225332	0.0975256303366687	0.249311773314924	0.192723555043575	"Not Significant"	"Not Significant"	0.236335278212729	0.196809485472224
"O08739"	"AMP deaminase 3"	"Ampd3"	15058000	43131000	34153000	0	0	14605000	1.94119941960588	2.77055730143524	3.36832368420112	0.0503022837714493	0.0137411316204249	0.0836826386499416	0.0365754692931886	4	2.37770806225332	0.0975256303366687	0.73637204179473	0.498200233327103	"Not Significant"	"Not Significant"	1.86197750044465	1.29841229711459
"O08749"	"Dihydrolipoyl dehydrogenase, mitochondrial"	"Dld"	294990000	237810000	344790000	308140000	379240000	370580000	-0.280096256786815	-1.53907550364547	-1.32021130269021	0.198618990625158	0.232167980705112	0.196367526960288	0.213979684492285	4	2.37770806225332	0.0975256303366687	0.0496805067614009	0.0675179077452627	"Not Significant"	"Not Significant"	0.634197675906424	0.701979229509244
"O08756"	"3-hydroxyacyl-CoA dehydrogenase type-2"	"Hsd17b10"	267450000	224110000	327660000	192760000	107040000	113180000	1.0240336737383	3.26748707156281	3.49514706414667	0.030862150218624	0.0116858841573717	0.0669248035528366	0.033180704809561	4	2.37770806225332	0.0975256303366687	0.147330268122959	0.128762329978699	"Not Significant"	"Not Significant"	1.93233842318266	1.51057381918175
"O08759"	"Ubiquitin-protein ligase E3A"	"Ube3a"	28118000	24994000	34688000	26516000	27283000	24459000	0.154093860194885	1.05452853333379	0.794345793238107	0.351123873086579	0.455528505633473	0.285530529255498	0.331098598411211	4	2.37770806225332	0.0975256303366687	0.0320291385380769	0.0564472422014482	"Not Significant"	"Not Significant"	0.341484440969873	0.454539641633202
"O08784"	"Treacle protein"	"Tcof1"	0	6771700	0	0	4176400	0	0.27384544172532	0.489044738623945	0.582654779322915	0.650413541777668	0.58012956971866	0.410928547589533	0.38195707586403	4	2.37770806225332	0.0975256303366687	0.470332630255397	0.331344423094023	"Not Significant"	"Not Significant"	0.236474997593329	0.186810425196749
"O08788"	"Dynactin subunit 1"	"Dctn1"	128630000	108020000	108850000	144510000	139470000	131690000	-0.270467646814778	-2.97216664410202	-1.57651192779601	0.0410560553513321	0.163060382013509	0.0756364146423646	0.169647481483269	4	2.37770806225332	0.0975256303366687	0.0124215442913003	0.0441496619074709	"Not Significant"	"Not Significant"	0.78765154455728	1.38662277979362
"O08795"	"Glucosidase 2 subunit beta"	"Prkcsh"	182070000	191670000	188080000	171550000	188080000	175090000	0.0721306524127608	1.57867281471172	0.451268873183083	0.189553927405181	0.666736651439389	0.190401517393358	0.413750112784978	4	2.37770806225332	0.0975256303366687	0.00313145892214785	0.0383230638390293	"Not Significant"	"Not Significant"	0.176045670447605	0.722267212911361
"O08807"	"Peroxiredoxin-4"	"Prdx4"	617640000	462130000	562510000	862130000	921700000	745560000	-0.627861153160123	-4.10756811205519	-3.18365791611142	0.0147614384091275	0.0174710245069295	0.0500690476591419	0.0407068583649291	4	2.37770806225332	0.0975256303366687	0.0350468458520491	0.0583399016236206	"Not Significant"	"Not Significant"	1.75768162709147	1.83087132119119
"O08808"	"Protein diaphanous homolog 1"	"Diaph1"	0	9228400	9289500	0	6196100	5846200	0.508846831340692	4.86546997647511	2.8854377801025	0.00824662548271271	0.0260102979017066	0.040422469722082	0.0518210580372491	4	2.37770806225332	0.0975256303366687	0.0164064951316322	0.0466489615313699	"Not Significant"	"Not Significant"	1.58485467370469	2.08372372830392
"O08810"	"116 kDa U5 small nuclear ribonucleoprotein component"	"Eftud2"	238220000	188320000	191660000	207200000	205680000	184170000	0.0438554821580579	0.359091658785051	0.239272168166435	0.737679497044968	0.818399837715462	0.441644370439115	0.465305984022956	4	2.37770806225332	0.0975256303366687	0.0223732154557685	0.0503911963692739	"Not Significant"	"Not Significant"	0.0870344654142814	0.132132287090589
"O08811"	"TFIIH basal transcription factor complex helicase XPD subunit"	"Ercc2"	6807400	0	0	7318700	9595500	7155500	0.261138416463885	0.552922685781322	0.644567627178336	0.609761488356475	0.541684952688528	0.39652681100202	0.366616762573893	4	2.37770806225332	0.0975256303366687	0.334583079210863	0.246204401180525	"Not Significant"	"Not Significant"	0.266253228387517	0.214840008508579
"O08914"	"Fatty-acid amide hydrolase 1"	"Faah"	0	4571200	6574100	0	7534900	6750600	-0.284297269704969	-0.76612523992951	-0.854840725458765	0.486313338303782	0.423583673060269	0.34561765817378	0.315069998085269	4	2.37770806225332	0.0975256303366687	0.206555658178351	0.165907579950813	"Not Significant"	"Not Significant"	0.373060788027453	0.313083818705954
"O08915"	"AH receptor-interacting protein"	"Aip"	15622000	15932000	14109000	14971000	13435000	15413000	0.0599358933351456	0.738529576772819	0.355841034623347	0.501179920540084	0.733435971423819	0.350354858295936	0.440165910950965	4	2.37770806225332	0.0975256303366687	0.00987937428614061	0.0425552521412381	"Not Significant"	"Not Significant"	0.134637793846689	0.300006337066011
"O08992"	"Syntenin-1"	"Sdcbp"	0	18036000	0	0	7515500	7957700	0.415410604741829	0.915804814246356	1.06102879106225	0.411585265333456	0.327195152407286	0.313552384401433	0.267479111633556	4	2.37770806225332	0.0975256303366687	0.308631729785142	0.229928115610595	"Not Significant"	"Not Significant"	0.485193139286661	0.385540181283065
"O08997"	"Copper transport protein ATOX1"	"Atox1"	232390000	376460000	273590000	236070000	365930000	439220000	-0.221555363157682	-0.660811589134245	-0.719799026839133	0.544851569940596	0.497169408540319	0.369680608717318	0.348101092877477	4	2.37770806225332	0.0975256303366687	0.168616663717143	0.142112828550541	"Not Significant"	"Not Significant"	0.303495601894567	0.263721793384756
"O09012"	"Peroxisomal targeting signal 1 receptor"	"Pex5"	0	4530600	0	0	2933000	2654600	0.567429917990387	0.812735427178797	0.98783205393713	0.461972646139715	0.359217855639562	0.335678705938017	0.28374760833219	4	2.37770806225332	0.0975256303366687	0.731168272336048	0.494936509489081	"Not Significant"	"Not Significant"	0.444642083995267	0.335383738691225
"O09035"	"Diazepam-binding inhibitor-like 5"	"Dbil5"	176870000	55332000	128220000	266130000	622730000	512370000	-2.02680909466061	-3.25650688487079	-3.92105730638067	0.031183460795794	0.00690426813056254	0.0673329660467928	0.0260693626698716	4	2.37770806225332	0.0975256303366687	0.581049251987603	0.400784178348726	"Significant"	"Significant"	2.16088235093095	1.50607568770041
"O09044"	"Synaptosomal-associated protein 23"	"Snap23"	32666000	36782000	39402000	25578000	33636000	27874000	0.327076311515884	2.32150056324457	1.70758060507505	0.0810032496016594	0.13564209835455	0.10976722958188	0.150535972210362	4	2.37770806225332	0.0975256303366687	0.029775005839754	0.0550334849856458	"Not Significant"	"Not Significant"	0.867605500398277	1.09149755821073
"O09046"	"L-amino-acid oxidase"	"Il4i1"	31351000	0	21131000	36058000	46288000	39575000	-1.28858996850717	-1.93329763841973	-2.34146290244045	0.125339196562687	0.0552314394020488	0.143089899974882	0.0833960099079442	4	2.37770806225332	0.0975256303366687	0.666382080989906	0.454303610827832	"Not Significant"	"Not Significant"	1.25781363835841	0.901913093500018
"O09061"	"Proteasome subunit beta type-1"	"Psmb1"	243510000	225870000	306340000	245920000	291900000	254490000	-0.0388882689460112	-0.25535708563685	-0.197463076932191	0.811040155796238	0.849609378105571	0.465604075148954	0.47397898152461	4	2.37770806225332	0.0975256303366687	0.0347882558931149	0.0581777179950129	"Not Significant"	"Not Significant"	0.07078070243372	0.090957642695146
"O09106"	"Histone deacetylase 1"	"Hdac1"	45729000	49451000	59650000	54253000	50238000	46153000	0.0335749432091065	0.253953689363622	0.178949818416057	0.812051223832518	0.863527702034326	0.465859982477395	0.478571799722715	4	2.37770806225332	0.0975256303366687	0.0262187981167157	0.0528030864234502	"Not Significant"	"Not Significant"	0.0637237256730502	0.0904165747906613
"O09111"	"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial"	"Ndufb11"	10682000	0	0	11309000	0	0	-0.0851899891984005	-0.228631372650368	-0.255334831731961	0.830368559032563	0.806500932412488	0.470743206137245	0.462332997296069	4	2.37770806225332	0.0975256303366687	0.208255623720241	0.1669737720846	"Not Significant"	"Not Significant"	0.0933951261778539	0.0807291032542507
"O09117"	"Synaptophysin-like protein 1"	"Sypl1"	46087000	48586000	37882000	74856000	80147000	64035000	-0.726404706138639	-4.9994925540062	-3.75215024632392	0.0074931235641178	0.00847842382476468	0.039371566410042	0.0286098531245603	4	2.37770806225332	0.0975256303366687	0.0316662550655662	0.0562196472918232	"Not Significant"	"Not Significant"	2.07168487744037	2.12533710568135
"O09130"	"NFATC2-interacting protein"	"Nfatc2ip"	13346000	13640000	14651000	14434000	22991000	14592000	-0.286822606749565	-1.27478208155596	-1.21215661035043	0.271402081298948	0.268437913167071	0.23978865548436	0.235037780839832	4	2.37770806225332	0.0975256303366687	0.0759357200353368	0.0839847720279527	"Not Significant"	"Not Significant"	0.571156146042411	0.566386826192927
"O09131"	"Glutathione S-transferase omega-1"	"Gsto1"	38256000	84558000	65092000	24043000	25110000	29976000	1.18014023294639	3.36782706380562	3.70878276480582	0.0281002212535757	0.00894380661424315	0.0642106628439275	0.0291171541069237	4	2.37770806225332	0.0975256303366687	0.184186979848585	0.151878290361874	"Not Significant"	"Not Significant"	2.04847759980594	1.55129026056365
"O09159"	"Lysosomal alpha-mannosidase"	"Man2b1"	20759000	30782000	20466000	10601000	14398000	18292000	0.742590490147502	2.48768031979398	2.62339487847457	0.0676522082036485	0.0372433338297046	0.0980582396184688	0.0656979676045229	4	2.37770806225332	0.0975256303366687	0.133659823898352	0.120188438485913	"Not Significant"	"Not Significant"	1.42895145016546	1.16971802323475
"O09164"	"Extracellular superoxide dismutase [Cu-Zn]"	"Sod3"	7192700	17212000	0	5743600	0	6969100	0.425115051345235	0.918222390303227	1.06721764127519	0.410459953191949	0.324596414039636	0.312997091212986	0.266139352304402	4	2.37770806225332	0.0975256303366687	0.321520349362484	0.238011658759033	"Not Significant"	"Not Significant"	0.488656282326795	0.386729208717898
"O09167"	"60S ribosomal protein L21"	"Rpl21"	81201000	50110000	91241000	81569000	74028000	54781000	0.0555035571487594	0.17557030787133	0.1882610206302	0.869161098879432	0.856520537924407	0.482103657569581	0.476078412636844	4	2.37770806225332	0.0975256303366687	0.149910051170068	0.130380330063951	"Not Significant"	"Not Significant"	0.0672622189211195	0.0608997196732711
"O09172"	"Glutamate--cysteine ligase regulatory subunit"	"Gclm"	40694000	31150000	34410000	43586000	56687000	47898000	-0.479990665201513	-3.03840258806627	-2.40321818725317	0.0384623739438025	0.0506353488459322	0.0729170660314499	0.0784087451188919	4	2.37770806225332	0.0975256303366687	0.0374339975098324	0.0598370862764659	"Not Significant"	"Not Significant"	1.29554619365651	1.41496391409452
"O09174"	"Alpha-methylacyl-CoA racemase"	"Amacr"	11153000	13983000	18269000	36257000	50837000	50492000	-1.67656328856505	-6.41814268514818	-6.47535635263084	0.00302902928623499	0.000503084901933476	0.0287841881993828	0.00804739594035688	4	2.37770806225332	0.0975256303366687	0.102355793101755	0.100555033826411	"Not Significant"	"Not Significant"	3.29835871607789	2.51869652766128
"O35047"	"Homologous-pairing protein 2 homolog"	"Psmc3ip"	3537900	0	0	4261300	0	0	0.422183588774532	0.662929960360872	0.799843307741654	0.54362631292587	0.452556775404467	0.369234393509031	0.329927872554813	4	2.37770806225332	0.0975256303366687	0.608357210480998	0.417911308174576	"Not Significant"	"Not Significant"	0.344326928728129	0.264699530449584
"O35074"	"Prostacyclin synthase"	"Ptgis"	0	66612000	45287000	20044000	18746000	24223000	0.634859903467837	0.808556945765054	0.990398189847811	0.464115190341656	0.358054729362173	0.33693535592757	0.283426283387955	4	2.37770806225332	0.0975256303366687	0.92475317725558	0.61634997214992	"Not Significant"	"Not Significant"	0.446050585525527	0.333374217028938
"O35083"	"1-acyl-sn-glycerol-3-phosphate acyltransferase alpha"	"Agpat1"	0	18823000	15162000	14342000	26660000	21978000	-0.744652749639799	-1.34633124670329	-1.60184516697744	0.249429629447762	0.157381738401416	0.227323999809075	0.165918481443879	4	2.37770806225332	0.0975256303366687	0.458875640090149	0.324158775802917	"Not Significant"	"Not Significant"	0.803045661885499	0.603051958470335
"O35098"	"Dihydropyrimidinase-related protein 4"	"Dpysl4"	57930000	71298000	56746000	54838000	65737000	69836000	-0.0343871760401399	-0.231617306689215	-0.176254646495867	0.828201547495102	0.865558498945159	0.470541028230752	0.479166183011345	4	2.37770806225332	0.0975256303366687	0.033063000870041	0.0570956646891961	"Not Significant"	"Not Significant"	0.0627035749167986	0.0818639623533755
