"Mass"	"Uniprot"	"ProteinNames"	"Symbol"	"Intensity.WT_Rep1"	"Intensity.WT_Rep2"	"Intensity.WT_Rep3"	"Mean_wt"	"Median_wt"	"logFC"	"Pvalue_limma"
852.41637	"O55143"	"Sarcoplasmic/endoplasmic reticulum calcium ATPase 2;Sarcoplasmic/endoplasmic reticulum calcium ATPase 3"	"Atp2a2;Atp2a3"	23317000	4574300	2370300	10087200	4574300	-1.12828727106798	0.327648037997577
984.50288	"O55234"	"Proteasome subunit beta type-5"	"Psmb5"	14302000	5158700	1969200	7143300	5158700	-0.521657690098883	0.628878286993506
2958.3883	"P14211"	"Calreticulin"	"Calr"	26700000	4036900	34937000	21891300	26700000	-1.34947820127844	0.244920725179581
2633.1738	"Q9D0M3"	"Cytochrome c1, heme protein, mitochondrial"	"Cyc1"	32362000	5966400	5962000	14763466.6666667	5966400	-0.860476856859859	0.434088506196081
861.45962	"P09103"	"Protein disulfide-isomerase"	"P4hb"	32653000	20161000	10231000	21015000	20161000	-0.909216242564505	0.440417627863225
1408.6439	"Q9CRC0"	"Vitamin K epoxide reductase complex subunit 1"	"Vkorc1"	2479800	3450900	1681900	2537533.33333333	2479800	-0.842063031609764	0.42627678041493
952.55281	"Q9CYG7"	"Mitochondrial import receptor subunit TOM34"	"Tomm34"	14250000	6213400	3259000	7907466.66666667	6213400	-1.0072282631992	0.35467550297875
1744.805	"Q3THK7"	"GMP synthase [glutamine-hydrolyzing]"	"Gmps"	15018000	7373100	2666500	8352533.33333333	7373100	-0.305107250894371	0.768042474633204
2094.0052	"Q149S1"	"Tektin-4"	"Tekt4"	18883000	8373700	3299600	10185433.3333333	8373700	-0.635779159975015	0.551670535845249
834.37932	"Q8R326"	"Paraspeckle component 1"	"Pspc1"	0	4050300	1524300	1858200	1524300	-0.118255867745603	0.91374806175277
1558.7483	"P50247"	"Adenosylhomocysteinase"	"Ahcy"	26301000	9613800	4089700	13334833.3333333	9613800	-0.616229348717829	0.587042516377471
1007.4594	"Q60864"	"Stress-induced-phosphoprotein 1"	"Stip1"	34730000	30222000	8502400	24484800	30222000	-0.142582928963773	0.890075981371465
2390.2846	"Q8BIG7"	"Catechol O-methyltransferase domain-containing protein 1"	"Comtd1"	0	1458400	881460	779953.333333333	881460	-0.267995008245098	0.796569110063184
1051.4909	"E9PY46"	""	"Ift140"	4616800	2317500	839710	2591336.66666667	2317500	-0.23914914509067	0.817524574703114
1693.8458	"P23506"	"Protein-L-isoaspartate(D-aspartate) O-methyltransferase"	"Pcmt1"	18442000	13443000	6231700	12705566.6666667	13443000	-1.23267601379709	0.252319484533419
1679.8366	"Q8K1H1"	"Tudor domain-containing protein 7"	"Tdrd7"	7624300	3597500	1660300	4294033.33333333	3597500	-0.193586985580513	0.853051668265879
1617.7668	"Q8R146"	"Acylamino-acid-releasing enzyme"	"Apeh"	7661900	2952100	1481600	4031866.66666667	2952100	-0.0415411448917541	0.969720291952143
1925.9115	"O88844"	"Isocitrate dehydrogenase [NADP] cytoplasmic"	"Idh1"	67700000	21382000	8991000	32691000	21382000	-0.312937007892346	0.789630433558895
1164.5411	"P55821"	"Stathmin-2"	"Stmn2"	101470000	74829000	30715000	69004666.6666667	74829000	-0.217060985032125	0.832430841759748
1166.5455	"Q8BS45"	"Intraflagellar transport protein 56"	"Ttc26"	2750500	1671900	517370	1646590	1671900	-0.16464489956615	0.875540877270316
1142.6448	"Q8C437"	"PEX5-related protein"	"Pex5l"	0	2182900	1126000	1102966.66666667	1126000	-0.68770998842555	0.501411570024884
1274.7486	"Q9D6N5"	"Dr1-associated corepressor"	"Drap1"	0	11796000	4324100	5373366.66666667	4324100	-0.0700633266210545	0.948373874983137
858.48108	"Q64514"	"Tripeptidyl-peptidase 2"	"Tpp2"	18363000	13448000	5490300	12433766.6666667	13448000	-1.30651105942832	0.264025610250249
1285.6514	"Q8C4Y3"	"Negative elongation factor B"	"Nelfb"	0	1612800	528910	713903.333333333	528910	-0.156654533666287	0.880859095045047
1869.7952	"Q9CX34"	"Suppressor of G2 allele of SKP1 homolog"	"Sugt1"	15561000	10399000	3695500	9885166.66666667	10399000	-0.0843683395341511	0.935419869418494
2199.9565	"Q924Z6"	"Exportin-6"	"Xpo6"	2187600	1626200	369080	1394293.33333333	1626200	-0.133450128793861	0.898642877377711
1986.1037	"Q9D5U5"	"Pseudouridine-5-phosphatase"	"Hdhd1"	0	9921900	3573600	4498500	3573600	-0.855447915176946	0.42177119483556
1028.5754	"Q61390"	"T-complex protein 1 subunit zeta-2"	"Cct6b"	7210500	4872200	1465100	4515933.33333333	4872200	-0.639384191776866	0.54073971780724
1109.5757	"Q3V132"	"ADP/ATP translocase 4;ADP/ATP translocase 4, N-terminally processed"	"Slc25a31"	90001000	57297000	18398000	55232000	57297000	-0.0423041456774625	0.967435922144733
943.42871	"P36993"	"Protein phosphatase 1B"	"Ppm1b"	7789800	4140300	1992000	4640700	4140300	-0.0695769324435965	0.946308457705133
1016.5138	"Q64378"	"Peptidyl-prolyl cis-trans isomerase FKBP5;Peptidyl-prolyl cis-trans isomerase FKBP5, N-terminally processed"	"Fkbp5"	3221100	3472000	1014500	2569200	3221100	-0.0219608296718952	0.983635221085552
815.47527	"P19096"	"Fatty acid synthase;[Acyl-carrier-protein] S-acetyltransferase;[Acyl-carrier-protein] S-malonyltransferase;3-oxoacyl-[acyl-carrier-protein] synthase;3-oxoacyl-[acyl-carrier-protein] reductase;3-hydroxyacyl-[acyl-carrier-protein] dehydratase;Enoyl-[acyl-carrier-protein] reductase;Oleoyl-[acyl-carrier-protein] hydrolase"	"Fasn"	28781000	3984900	1848400	11538100	3984900	-0.802630138345294	0.479993368741648
1096.6604	"P61407"	"Tudor domain-containing protein 6"	"Tdrd6"	4493600	3121700	1867200	3160833.33333333	3121700	-0.923350717736532	0.372969849889244
1868.9131	"Q99LD4"	"COP9 signalosome complex subunit 1"	"Gps1"	18152000	10675000	4156900	10994633.3333333	10675000	-0.728135686565621	0.511580154082878
1388.7524	"P61407"	"Tudor domain-containing protein 6"	"Tdrd6"	13635000	4023700	2620500	6759733.33333333	4023700	-1.65454754610698	0.123528226790536
2123.1586	"Q91VR5"	"ATP-dependent RNA helicase DDX1"	"Ddx1"	10138000	2466900	3060400	5221766.66666667	3060400	-0.518538098648356	0.617824375976074
798.52149	"Q8CFI2"	"Ubiquitin-conjugating enzyme E2 R1"	"Cdc34"	9967800	7024900	2960000	6650900	7024900	-0.699623980514437	0.500693566555314
957.5495	"Q80YT5"	"Spermatogenesis-associated protein 20"	"Spata20"	19277000	13660000	0	10979000	13660000	-0.751131558448443	0.527747621951637
770.52658	"P97819"	"85/88 kDa calcium-independent phospholipase A2"	"Pla2g6"	2548100	1837200	864110	1749803.33333333	1837200	-0.252986321972032	0.805067222582983
1340.7915	"Q8BG32"	"26S proteasome non-ATPase regulatory subunit 11"	"Psmd11"	15873000	9735600	4070500	9893033.33333333	9735600	-0.590438930198522	0.581337478174372
903.47355	"P09041"	"Phosphoglycerate kinase 2"	"Pgk2"	0	49487000	16970000	22152333.3333333	16970000	-0.887296571120957	0.478315410696629
1340.5853	"P35123"	"Ubiquitin carboxyl-terminal hydrolase 4"	"Usp4"	4538800	3253700	1336000	3042833.33333333	3253700	-0.00436905647097076	0.996601879786724
1689.8097	"Q9D328"	"Transmembrane protein 35"	"Tmem35"	17146000	4096800	0	7080933.33333333	4096800	-0.54790368133222	0.64012228119661
1413.7293	"O70250"	"Phosphoglycerate mutase 2"	"Pgam2"	216940000	150270000	52988000	140066000	150270000	-0.658929542556988	0.526266127393508
1563.7053	"Q61371"	"Intraflagellar transport protein 88 homolog"	"Ift88"	3322300	2135000	1293400	2250233.33333333	2135000	-0.179818662733004	0.860624178758452
1274.6871	"Q61074"	"Protein phosphatase 1G"	"Ppm1g"	13790000	8104900	0	7298300	8104900	-0.0390676409466302	0.973185402686765
1634.8205	"P51949"	"CDK-activating kinase assembly factor MAT1"	"Mnat1"	0	2110600	592280	900960	592280	-0.0197560403965356	0.984742496026855
1596.8446	"Q8C7R4"	"Ubiquitin-like modifier-activating enzyme 6"	"Uba6"	6699900	3878600	1825600	4134700	3878600	-0.602991206868412	0.558602629269802
2919.4113	"Q80W49"	"Beta/gamma crystallin domain-containing protein 3"	"Crybg3"	0	6350400	2007300	2785900	2007300	-0.496740429482558	0.639448768979478
1097.6193	"Q32MG2"	"Spermatid-associated protein"	"Spert"	32038000	22029000	8055900	20707633.3333333	22029000	-1.48430328486104	0.18752957815123
1200.6503	"Q8R422"	"CD109 antigen"	"Cd109"	2925200	2958900	873430	2252510	2925200	-0.89589168334387	0.387157626433499
1758.8577	"O88487"	"Cytoplasmic dynein 1 intermediate chain 2"	"Dync1i2"	4759300	2600200	966100	2775200	2600200	-0.478563944139011	0.649653677274844
1229.669	"Q9JI78"	"Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase"	"Ngly1"	6749600	3346300	1293900	3796600	3346300	-0.332909220583088	0.751192140926811
914.54368	"Q9D5Y1"	"Coiled-coil domain-containing protein 39"	"Ccdc39"	3962800	2647500	1084900	2565066.66666667	2647500	-0.540415005213427	0.601004540024514
2238.2486	"P43024"	"Cytochrome c oxidase subunit 6A1, mitochondrial"	"Cox6a1"	51405000	8007900	5252400	21555100	8007900	-1.39773329248745	0.249090790399001
1365.6962	"Q9QY83"	"Actin-like protein 7B"	"Actl7b"	14115000	15679000	6220700	12004900	14115000	-2.00305638139945	0.0716657956680763
3269.5809	"O35125"	"Leucine-rich repeat-containing protein 23"	"Lrrc23"	11438000	9006000	3128300	7857433.33333333	9006000	-0.417202321324532	0.711540839714547
1682.9719	"Q3TTY0"	"Phospholipase B1, membrane-associated;Phospholipase A2;Lysophospholipase"	"Plb1"	0	2537200	796280	1111160	796280	-0.645916724798052	0.540478620948486
1805.8658	"P29341"	"Polyadenylate-binding protein 1"	"Pabpc1"	172600000	59666000	25418000	85894666.6666667	59666000	-0.199480293209365	0.851337492340285
1614.8294	"Q920E5"	"Farnesyl pyrophosphate synthase"	"Fdps"	26939000	7629100	3575600	12714566.6666667	7629100	-1.75768941784473	0.121377251457714
1633.8055	"Q9EPL9"	"Peroxisomal acyl-coenzyme A oxidase 3"	"Acox3"	2832900	4919200	1131200	2961100	2832900	-1.18385710462584	0.253528347513617
1574.8086	"Q64442"	"Sorbitol dehydrogenase"	"Sord"	17490000	13442000	4510200	11814066.6666667	13442000	-1.31165208525753	0.219289847777006
1221.5846	"Q7TNC4"	"Putative RNA-binding protein Luc7-like 2"	"Luc7l2"	5074000	2918900	1010400	3001100	2918900	-0.0670342012951073	0.951477998118528
2210.0062	"P83940"	"Transcription elongation factor B polypeptide 1"	"Tceb1"	43131000	13087000	6516000	20911333.3333333	13087000	-0.279955732906099	0.792888344366537
1484.7657	"Q9QY76"	"Vesicle-associated membrane protein-associated protein B"	"Vapb"	8626700	4158300	2004400	4929800	4158300	-0.156066676226622	0.885911620662861
1759.8273	"P70696"	"Histone H2B type 1-A"	"Hist1h2ba"	1146600000	109340000	40191000	432043666.666667	109340000	-0.539432750727753	0.64652266167986
1314.6721	"P51660"	"Peroxisomal multifunctional enzyme type 2;(3R)-hydroxyacyl-CoA dehydrogenase;Enoyl-CoA hydratase 2"	"Hsd17b4"	5888900	5680000	1668400	4412433.33333333	5680000	-0.744956869848669	0.498014925788243
1581.6664	"Q8R1G2"	"Carboxymethylenebutenolidase homolog"	"Cmbl"	10686000	5304700	0	5330233.33333333	5304700	-0.878883667321279	0.412956806217149
3449.6211	"P20108"	"Thioredoxin-dependent peroxide reductase, mitochondrial"	"Prdx3"	4392800	13703000	3343300	7146366.66666667	4392800	-0.409545215118659	0.712307293641508
835.38243	"P56376"	"Acylphosphatase-1"	"Acyp1"	63522000	40790000	15569000	39960333.3333333	40790000	-1.42587123254139	0.208440110901029
1671.8216	"Q9QXD6"	"Fructose-1,6-bisphosphatase 1"	"Fbp1"	82766000	49283000	19797000	50615333.3333333	49283000	-0.99225004891382	0.366028143876704
1460.7511	"P27786"	"Steroid 17-alpha-hydroxylase/17,20 lyase"	"Cyp17a1"	212230000	128660000	56284000	132391333.333333	128660000	-4.88624140709019	2.23514457013194e-05
800.43922	"P61027"	"Ras-related protein Rab-10"	"Rab10"	4738500	4084400	0	2940966.66666667	4084400	-1.05966693628574	0.316119088024005
1045.6172	"Q69Z23"	"Dynein heavy chain 17, axonemal"	"Dnah17"	3160600	1623300	487960	1757286.66666667	1623300	-0.145415081919713	0.889389982629289
1958.9983	"Q99MW1"	"Serine/threonine-protein kinase 31"	"Stk31"	9413600	3986600	1822200	5074133.33333333	3986600	-1.10454115399455	0.30550205966701
1312.7099	"Q8BHG1"	"Nardilysin"	"Nrd1"	8177800	7200300	3699300	6359133.33333333	7200300	-0.292027874139102	0.774872977027036
1373.6688	"Q64514"	"Tripeptidyl-peptidase 2"	"Tpp2"	34746000	25432000	10384000	23520666.6666667	25432000	-1.17730463270319	0.288357133796924
2383.0937	"P62996"	"Transformer-2 protein homolog beta"	"Tra2b"	20570000	16080000	5740900	14130300	16080000	-0.516451077785651	0.621996012191751
3002.3319	"Q922X9"	"Protein arginine N-methyltransferase 7"	"Prmt7"	8140800	3451800	1740900	4444500	3451800	-0.746547680058904	0.483753204106636
1028.623	"P13707"	"Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic"	"Gpd1"	24314000	16024000	8375300	16237766.6666667	16024000	-1.81007205787932	0.124254392905447
1193.5928	"Q6X6Z7"	"Tektin-3"	"Tekt3"	4762600	2170400	702610	2545203.33333333	2170400	-0.907255003096261	0.396229077266929
2728.3668	"Q91XV3"	"Brain acid soluble protein 1"	"Basp1"	10973000	7357900	1984900	6771933.33333333	7357900	-0.634691025809884	0.566730883920897
2857.4094	"Q91XV3"	"Brain acid soluble protein 1"	"Basp1"	15108000	6797300	6345800	9417033.33333333	6797300	-0.951833893031465	0.381283022459069
1625.7587	"Q99L20"	""	"Gstt3"	19453000	11129000	3827400	11469800	11129000	-0.198125622860068	0.850712734317299
1397.6674	"P52194"	"Calmegin"	"Clgn"	17501000	18453000	6197700	14050566.6666667	17501000	-0.673572255668355	0.554681648044077
3148.6809	"P61164"	"Alpha-centractin"	"Actr1a"	35412000	9638400	2575900	15875433.3333333	9638400	-0.455338030244934	0.694821872798681
1107.5349	"P07901"	"Heat shock protein HSP 90-alpha"	"Hsp90aa1"	81352000	46901000	11879000	46710666.6666667	46901000	-0.405909202824984	0.708706532998698
2930.2829	"Q9CQH7"	"Transcription factor BTF3 homolog 4"	"Btf3l4"	26102000	9804000	6639900	14181966.6666667	9804000	-1.00826388267619	0.362906070310728
804.3436	"Q8WTY4"	"Anamorsin"	"Ciapin1"	2907500	7405000	3401000	4571166.66666667	3401000	-1.29500324932956	0.217493234242079
1111.6237	"Q80YA3"	"Phospholipase DDHD1"	"Ddhd1"	4105300	2018800	908870	2344323.33333333	2018800	-0.217678611380832	0.834897640471739
2168.046	"Q9QXD6"	"Fructose-1,6-bisphosphatase 1"	"Fbp1"	69190000	21437000	3869400	31498800	21437000	-1.36896080355808	0.243804315834638
2779.3049	"Q91YP0"	"L-2-hydroxyglutarate dehydrogenase, mitochondrial"	"L2hgdh"	6710600	4607600	3125900	4814700	4607600	-1.48312082364553	0.173936339583709
2411.0046	"Q9QYI3"	"DnaJ homolog subfamily C member 7"	"Dnajc7"	8773800	4997200	1860200	5210400	4997200	-0.765765588159104	0.471113451823813
1896.8903	"A2AGT5"	"Cytoskeleton-associated protein 5"	"Ckap5"	3965800	3981600	1240500	3062633.33333333	3965800	-0.307612594085795	0.767498593416116
1554.7678	"Q99JY0"	"Trifunctional enzyme subunit beta, mitochondrial;3-ketoacyl-CoA thiolase"	"Hadhb"	74988000	44898000	14680000	44855333.3333333	44898000	-1.31709320225436	0.280177362488174
1699.8628	"Q3UPL0"	"Protein transport protein Sec31A"	"Sec31a"	8045000	4256300	1704500	4668600	4256300	-0.489837645446817	0.667342911847866
2620.2902	"P80315"	"T-complex protein 1 subunit delta"	"Cct4"	0	14140000	4823700	6321233.33333333	4823700	-1.39921147713156	0.209830690872858
1339.7388	"F8VQ03"	""	"Adam3"	0	3893400	1022900	1638766.66666667	1022900	-0.29971608877217	0.77530582014425
1672.8268	"Q9JHQ5"	"Leucine zipper transcription factor-like protein 1"	"Lztfl1"	47842000	30369000	9997000	29402666.6666667	30369000	-0.254055910003495	0.806342683883264
2774.3723	"Q9CXS4"	"Centromere protein V"	"Cenpv"	16471000	8095200	2404300	8990166.66666667	8095200	-1.01760229018116	0.363319091444799
878.44978	"Q8CJI4"	"Testis-specific H1 histone"	"H1fnt"	6235300	3186000	788590	3403296.66666667	3186000	-0.533417089133676	0.615495936539372
1817.9312	"Q8BHG2"	"UPF0587 protein C1orf123 homolog"	""	28858000	20667000	7586400	19037133.3333333	20667000	-0.60194229696927	0.559306312992857
2281.9459	"Q9JIQ3"	"Diablo homolog, mitochondrial"	"Diablo"	73386000	33006000	15203000	40531666.6666667	33006000	-1.02612456937307	0.337907884125246
1505.766	"P48722"	"Heat shock 70 kDa protein 4L"	"Hspa4l"	50015000	42809000	22492000	38438666.6666667	42809000	-0.511806736205351	0.619038306992882
777.37695	"Q01755"	"T-complex protein 11"	"Tcp11"	19248000	6372700	2809000	9476566.66666667	6372700	-1.51278370247725	0.173073139996844
2017.0514	"Q9QXD6"	"Fructose-1,6-bisphosphatase 1"	"Fbp1"	176560000	59416000	19295000	85090333.3333333	59416000	-1.73091214241949	0.105456599191531
1038.6073	"Q8BVN8"	"Axonemal dynein light intermediate polypeptide 1"	"Dnali1"	11491000	8758500	3429400	7892966.66666667	8758500	-0.440367545659528	0.674436947132166
1767.0295	"P80317"	"T-complex protein 1 subunit zeta"	"Cct6a"	110440000	26849000	10166000	49151666.6666667	26849000	-1.12233683326126	0.335965737523677
1520.8199	"O54887"	"Testis-specific serine kinase substrate"	"Tsks"	0	3840400	1535800	1792066.66666667	1535800	-0.294892045969638	0.78161627857205
1227.6612	"P11103"	"Poly [ADP-ribose] polymerase 1"	"Parp1"	9270300	5699000	1792300	5587200	5699000	-0.768087179948662	0.477211033599683
3213.3121	"P61979"	"Heterogeneous nuclear ribonucleoprotein K"	"Hnrnpk"	58712000	13976000	6900400	26529466.6666667	13976000	-1.01095499500917	0.385388628451672
1438.7416	"A2AN08"	"E3 ubiquitin-protein ligase UBR4"	"Ubr4"	2234400	4067100	1440000	2580500	2234400	-0.199721133660843	0.846219917923643
1100.521	"Q9D1E6"	"Tubulin-folding cofactor B"	"Tbcb"	6803300	6223500	2676500	5234433.33333333	6223500	-0.809830963064849	0.462194943234732
1139.6121	"Q80YT5"	"Spermatogenesis-associated protein 20"	"Spata20"	21516000	12118000	3714000	12449333.3333333	12118000	-1.2682523673528	0.275853240971772
2247.096	"P58044"	"Isopentenyl-diphosphate Delta-isomerase 1"	"Idi1"	48779000	16480000	5529500	23596166.6666667	16480000	-1.70828411343974	0.144793045644997
857.46068	"Q99MD6"	"Thioredoxin reductase 3"	"Txnrd3"	12408000	3137800	1140400	5562066.66666667	3137800	-0.295610887292816	0.785258269319702
934.45084	"P19096"	"Fatty acid synthase;[Acyl-carrier-protein] S-acetyltransferase;[Acyl-carrier-protein] S-malonyltransferase;3-oxoacyl-[acyl-carrier-protein] synthase;3-oxoacyl-[acyl-carrier-protein] reductase;3-hydroxyacyl-[acyl-carrier-protein] dehydratase;Enoyl-[acyl-carrier-protein] reductase;Oleoyl-[acyl-carrier-protein] hydrolase"	"Fasn"	8302000	13888000	2026900	8072300	8302000	-0.443280525158163	0.693002858856227
849.47085	"P62852"	"40S ribosomal protein S25"	"Rps25"	13191000	6485700	2542100	7406266.66666667	6485700	-0.153652512020937	0.889166618516614
1540.6576	"O35594"	"Intraflagellar transport protein 81 homolog"	"Ift81"	3223200	1475900	699700	1799600	1475900	-0.369438411499864	0.722364726985075
1525.7347	"P16627"	"Heat shock 70 kDa protein 1-like"	"Hspa1l"	36260000	15533000	5683700	19158900	15533000	-2.38860079754221	0.0330837882618481
1479.747	"P17156"	"Heat shock-related 70 kDa protein 2;Heat shock cognate 71 kDa protein"	"Hspa2;Hspa8"	712380000	325770000	268260000	435470000	325770000	-0.905698117155629	0.395884900934587
1542.7678	"P58252"	"Elongation factor 2"	"Eef2"	19675000	6316100	2555200	9515433.33333333	6316100	-0.290516578943277	0.80467268130225
3347.4338	"Q60598"	"Src substrate cortactin"	"Cttn"	13454000	6014000	3433300	7633766.66666667	6014000	-0.452633721987964	0.681667639816604
1431.7358	"Q6ZQ38"	"Cullin-associated NEDD8-dissociated protein 1"	"Cand1"	42519000	20041000	9256000	23938666.6666667	20041000	-0.0125377661054697	0.990322849530231
994.44298	"A3KGV1"	"Outer dense fiber protein 2"	"Odf2"	32057000	15869000	4626300	17517433.3333333	15869000	-0.478312130062808	0.658165488209427
2416.3519	"Q80YW5"	"B box and SPRY domain-containing protein"	"Bspry"	5361700	2778200	0	2713300	2778200	-0.224772472609412	0.831388877606135
752.3891	"P09041"	"Phosphoglycerate kinase 2"	"Pgk2"	37706000	20581000	6019500	21435500	20581000	-2.71403672181368	0.0221452886778074
1030.5295	"P17710"	"Hexokinase-1"	"Hk1"	20053000	10621000	3904500	11526166.6666667	10621000	-0.218939728787579	0.833296236908718
2115.0596	"O88544"	"COP9 signalosome complex subunit 4"	"Cops4"	17344000	8720800	4244300	10103033.3333333	8720800	-0.754889903955444	0.499698036649041
1174.6995	"Q9D9V4"	"Radial spoke head protein 9 homolog"	"Rsph9"	0	2431000	1109500	1180166.66666667	1109500	-0.355535930227985	0.73349127251397
1098.5094	"Q80ZN5"	"Cystatin-13"	"Cst13"	9098000	6368600	2547800	6004800	6368600	-0.58051455614878	0.586002195099519
